NUMBER_KEY,PARCELID,ELEV_ZONE,BLDG_ZONE,ELEC_ZONE,MECH_ZONE,PLMB_ZONE,SIGN_ZONE,ENFC_ZONE
M0725853,A0152W A00030,1,4,2,1,2,9,9
M0739503,A0152W A00030,1,4,2,1,2,9,9
M0743444,A0152W A00030,1,4,2,1,2,9,9
MO725853,A0152W A00030,1,4,2,1,2,9,9
P0353704,A0152W A00030,1,4,2,1,2,9,9
B1108611,037039  00036Z,1,6,7,11,9,2,2
B1108628,037039  00036Z,1,6,7,11,9,2,2
E0686217,037039  00036Z,1,6,7,11,9,2,2
E0707013,037039  00036Z,1,6,7,11,9,2,2
E0734261,037039  00036Z,1,6,7,11,9,2,2
M0643032,037039  00036Z,1,6,7,11,9,2,2
M0703013,037039  00036Z,1,6,7,11,9,2,2
P0345878,037039  00036Z,1,6,7,11,9,2,2
P0349267,037039  00036Z,1,6,7,11,9,2,2
M0724693,A0142H C00010,1,4,2,1,2,9,9
M0727279,A0142H C00010,1,4,2,1,2,9,9
M0731869,A0142H C00010,1,4,2,1,2,9,9
B1052249,D0130O A00004,1,4,2,1,2,9,9
B1096717,D0130O A00004,1,4,2,1,2,9,9
B1116972,D0130O A00004,1,4,2,1,2,9,9
E0714638,D0130O A00004,1,4,2,1,2,9,9
E0732500,D0130O A00004,1,4,2,1,2,9,9
M0719306,D0130O A00004,1,4,2,1,2,9,9
M0725981,D0130O A00004,1,4,2,1,2,9,9
M0746253,D0130O A00004,1,4,2,1,2,9,9
P0346232,D0130O A00004,1,4,2,1,2,9,9
P0359949,D0130O A00004,1,4,2,1,2,9,9
E0729276,057009  00063,2,6,7,5,4,2,2
P0352313,057009  00063,2,6,7,5,4,2,2
P0352315,057009  00063,2,6,7,5,4,2,2
M0742995,029021  00006,2,10,7,5,9,7,7
P0335985,029021  00006,2,10,7,5,9,7,7
E0717587,M0125B B00001,1,2,1,7,1,3,3
B1115279,D0223M A00031,1,11,9,6,5,1,8
E0705381,D0223M A00031,1,11,9,6,5,1,8
B1112608,091116  00090,1,15,9,6,5,1,1
E0722429,091116  00090,1,15,9,6,5,1,1
E0728582,091116  00090,1,15,9,6,5,1,1
P0354482,091116  00090,1,15,9,6,5,1,1
B1111255,034003  00006,2,10,15,10,6,7,7
B1114712,072107  00312C,1,2,1,3,1,4,4
M0654364,072107  00312C,1,2,1,3,1,4,4
M0741135,D0223M A00025,1,11,9,6,5,1,8
B1105041,,2,16,11,9,7,5,5
B1117564,,2,16,11,9,7,5,5
B1117726,,2,16,11,9,7,5,5
M0740190,038032  00010,1,6,7,11,4,2,2
B1091282,L0151T A00018,1,4,2,1,2,9,9
E0717930,L0151T A00018,1,4,2,1,2,9,9
M0708167,L0151T A00018,1,4,2,1,2,9,9
M0725863,L0151T A00018,1,4,2,1,2,9,9
M0751608,L0151T A00018,1,4,2,1,2,9,9
P0351850,L0151T A00018,1,4,2,1,2,9,9
B1091277,L0151T A00015,1,4,2,1,2,9,9
E0709784,L0151T A00015,1,4,2,1,2,9,9
P0353513,L0151T A00015,1,4,2,1,2,9,9
B1091273,L0151T A00004,1,4,2,1,2,9,9
E0717934,L0151T A00004,1,4,2,1,2,9,9
M0725874,L0151T A00004,1,4,2,1,2,9,9
M0741601,L0151T A00004,1,4,2,1,2,9,9
M0752163,L0151T A00004,1,4,2,1,2,9,9
M0754744,L0151T A00004,1,4,2,1,2,9,9
P0358487,L0151T A00004,1,4,2,1,2,9,9
B1111247,075256  00013,2,10,10,10,6,10,10
E0722609,075256  00013,2,10,10,10,6,10,10
E0695657,060137  00197,2,10,11,9,7,5,5
E0696640,060137  00190C,2,10,11,9,7,5,5
B1103845,D0223M A00018,1,11,9,6,5,1,8
E0654622,D0223M A00018,1,11,9,6,5,1,8
P0353493,D0223M A00018,1,11,9,6,5,1,8
E0713680,078001  00014,2,10,10,10,6,10,10
E0714474,073056  00006,2,16,11,9,7,5,5
M0738134,073056  00006,2,16,11,9,7,5,5
B1111352,,1,11,4,2,5,9,9
E0737820,,1,11,4,2,5,9,9
M0738142,D0114   00236,1,2,2,7,1,3,3
M0738154,D0114   00236,1,2,2,7,1,3,3
B1028245,017029 00008,2,1,7,11,9,7,7
E0724941,017029 00008,2,1,7,11,9,7,7
M0619135,017029 00008,2,1,7,11,9,7,7
M0619136,017029 00008,2,1,7,11,9,7,7
M0619137,017029 00008,2,1,7,11,9,7,7
M0619138,017029 00008,2,1,7,11,9,7,7
M0619139,017029 00008,2,1,7,11,9,7,7
M0619140,017029 00008,2,1,7,11,9,7,7
M0619141,017029 00008,2,1,7,11,9,7,7
M0619142,017029 00008,2,1,7,11,9,7,7
M0619143,017029 00008,2,1,7,11,9,7,7
M0619144,017029 00008,2,1,7,11,9,7,7
M0619145,017029 00008,2,1,7,11,9,7,7
M0619146,017029 00008,2,1,7,11,9,7,7
M0619147,017029 00008,2,1,7,11,9,7,7
M0619148,017029 00008,2,1,7,11,9,7,7
P0318544,017029 00008,2,1,7,11,9,7,7
B1097590,A0142W G00028,1,4,2,1,2,9,9
B1109151,A0142   00836,1,4,2,1,2,9,9
B1102423,067001  00059,2,6,8,5,4,2,2
P0352355,057009  00063,2,6,7,5,4,2,2
B1111765,D0221P B00010,1,11,9,6,5,1,1
E0709786,D0221P B00010,1,11,9,6,5,1,1
E0732454,D0221P B00010,1,11,9,6,5,1,1
M0616786,D0221P B00010,1,11,9,6,5,1,1
M0707542,D0221P B00010,1,11,9,6,5,1,1
M0726900,D0221P B00010,1,11,9,6,5,1,1
P0339477,D0221P B00010,1,11,9,6,5,1,1
B1109163,A0142   00217C,1,4,2,1,2,9,9
E0715266,A0142   00217C,1,4,2,1,2,9,9
M0710581,A0142   00217C,1,4,2,1,2,9,9
M0750861,A0142   00217C,1,4,2,1,2,9,9
M0750992,A0142   00217C,1,4,2,1,2,9,9
P0353682,A0142   00217C,1,4,2,1,2,9,9
E0714693,D0125   00265,1,2,1,7,1,4,4
M0738186,072122  00035,1,2,1,3,1,4,4
M0741351,D0241F B00005,2,16,13,8,8,8,8
M0738192,G0243S A00011,2,16,13,8,8,8,8
BC0014453,,2,10,10,10,6,10,10
P0344566,093719 J00041,2,16,13,8,7,5,5
B1115269,073017  00195,2,16,11,9,7,5,5
B1108619,081083  00127,2,16,13,8,8,8,8
B1111857,,1,17,9,6,8,1,1
B1111858,,1,17,9,6,8,1,1
E0708403,,1,17,9,6,8,1,1
E0708503,,1,17,9,6,8,1,1
M0681799,,1,17,9,6,8,1,1
M0725977,,1,17,9,6,8,1,1
M0732218,,1,17,9,6,8,1,1
P0355081,,1,17,9,6,8,1,1
B1110724,074073 D00102,2,16,13,8,7,5,5
E0644159,074073 D00102,2,16,13,8,7,5,5
E0709429,074073 D00102,2,16,13,8,7,5,5
E0717045,074073 D00102,2,16,13,8,7,5,5
E0724018,074073 D00102,2,16,13,8,7,5,5
B1110225,091029  00003,1,15,9,6,5,1,1
E0732376,091029  00003,1,15,9,6,5,1,1
P0360630,091029  00003,1,15,9,6,5,1,1
P0360631,091029  00003,1,15,9,6,5,1,1
P0360632,091029  00003,1,15,9,6,5,1,1
S0108830,091029  00003,1,15,9,6,5,1,1
M0733013,G0232  C00029,1,17,9,6,8,8,8
M0737513,G0232  C00029,1,17,9,6,8,8,8
E0717832,079126  00015,2,10,10,10,6,10,10
B1111888,076143  00046C,2,10,10,10,6,10,10
E0719020,076143  00046C,2,10,10,10,6,10,10
B1112030,073022  00358,2,16,11,9,7,5,5
B1112029,073022  00358,2,16,11,9,7,5,5
E0709692,081026 S00022,2,17,9,6,7,1,1
B1112026,073022  00358,2,16,11,9,7,5,5
M0695385,073022  00358,2,16,11,9,7,5,5
B1112027,073022  00358,2,16,11,9,7,5,5
B1112028,073022  00358,2,16,11,9,7,5,5
M0695353,073022  00358,2,16,11,9,7,5,5
B1112034,073022  00358,2,16,11,9,7,5,5
M0695384,073022  00358,2,16,11,9,7,5,5
M0740981,073022  00358,2,16,11,9,7,5,5
B1112035,073022  00358,2,16,11,9,7,5,5
E0720282,073022  00358,2,16,11,9,7,5,5
M0695382,073022  00358,2,16,11,9,7,5,5
B1112033,073022  00358,2,16,11,9,7,5,5
E0720284,073022  00358,2,16,11,9,7,5,5
M0695381,073022  00358,2,16,11,9,7,5,5
M0695383,073022  00358,2,16,11,9,7,5,5
B1112032,073022  00358,2,16,11,9,7,5,5
M0740982,073022  00358,2,16,11,9,7,5,5
P0354000,G0230   00124,2,17,9,6,7,1,1
E0704156,075259 R00047,2,10,10,10,6,10,10
M0489674,075259 R00047,2,10,10,10,6,10,10
M0670124,075259 R00047,2,10,10,10,6,10,10
M0708136,075259 R00047,2,10,10,10,6,10,10
E0696767,085026  00072,1,5,1,3,1,3,3
M0745423,030019  00017,2,1,7,11,9,7,7
E0725674,G0220   00535,1,15,9,6,5,1,1
B1112569,,2,10,11,9,7,5,5
B1095284,,2,1,6,4,3,7,7
P0332202,,2,1,6,4,3,7,7
P0360132,,2,1,6,4,3,7,7
360146,,2,1,6,4,3,7,7
B1095297,,2,1,6,4,3,7,7
P0332200,,2,1,6,4,3,7,7
P0360146,,2,1,6,4,3,7,7
B1095296,,2,1,6,4,3,7,7
P0360147,,2,1,6,4,3,7,7
B1095295,005028  00003,2,1,6,4,3,7,7
P0332199,005028  00003,2,1,6,4,3,7,7
P0360144,005028  00003,2,1,6,4,3,7,7
B1095294,005028  00003,2,1,6,4,3,7,7
P0360145,005028  00003,2,1,6,4,3,7,7
B1095293,,2,1,6,4,3,7,7
P0332198,,2,1,6,4,3,7,7
P0360143,,2,1,6,4,3,7,7
B1112053,073022  00358,2,16,11,9,7,5,5
E0720235,073022  00358,2,16,11,9,7,5,5
B1112057,073022  00358,2,16,11,9,7,5,5
E0720236,073022  00358,2,16,11,9,7,5,5
B1112060,073022  00358,2,16,11,9,7,5,5
E0720237,073022  00358,2,16,11,9,7,5,5
B1112061,073022  00358,2,16,11,9,7,5,5
E0720238,073022  00358,2,16,11,9,7,5,5
E0720285,073022  00358,2,16,11,9,7,5,5
M0736937,D0222N B00003,1,11,9,6,5,1,1
B1066280,D0114   00206,1,2,1,7,1,4,4
B1066281,D0114   00206,1,2,1,7,1,4,4
E0720192,D0114   00206,1,2,1,7,1,4,4
E0733130,D0114   00206,1,2,1,7,1,4,4
P0357302,D0114   00206,1,2,1,7,1,4,4
E0732983,L0151E A00002,1,4,2,1,2,9,9
B1112187,,2,10,10,10,6,10,10
B1114201,,2,10,10,10,6,10,10
B1095279,005028  00004,2,1,6,4,3,7,7
P0332201,005028  00004,2,1,6,4,3,7,7
P0360133,005028  00004,2,1,6,4,3,7,7
P0360134,005028  00004,2,1,6,4,3,7,7
B1095285,005028  00003,2,1,6,4,3,7,7
P0360135,005028  00003,2,1,6,4,3,7,7
B1095280,005028  00002,2,1,6,4,3,7,7
B1095289,005028  00003,2,1,6,4,3,7,7
P0332194,005028  00003,2,1,6,4,3,7,7
P0360139,005028  00003,2,1,6,4,3,7,7
B1095290,005028  00003,2,1,6,4,3,7,7
P0332195,005028  00003,2,1,6,4,3,7,7
P0360140,005028  00003,2,1,6,4,3,7,7
B1095291,005028  00003,2,1,6,4,3,7,7
P0332196,005028  00003,2,1,6,4,3,7,7
P0360141,005028  00003,2,1,6,4,3,7,7
B1095292,005028  00003,2,1,6,4,3,7,7
P0332197,005028  00003,2,1,6,4,3,7,7
P0360142,005028  00003,2,1,6,4,3,7,7
B1095286,005028  00003,2,1,6,4,3,7,7
P0360136,005028  00003,2,1,6,4,3,7,7
B1095287,005028  00003,2,1,6,4,3,7,7
P0360137,005028  00003,2,1,6,4,3,7,7
B1095288,005028  00003,2,1,6,4,3,7,7
P0360138,005028  00003,2,1,6,4,3,7,7
B1095281,,2,1,6,4,3,7,7
P0360124,,2,1,6,4,3,7,7
B1095298,005028  00003,2,1,6,4,3,7,7
P0360148,005028  00003,2,1,6,4,3,7,7
B1095282,005028  00002,2,1,6,4,3,7,7
P0360128,005028  00002,2,1,6,4,3,7,7
B1095299,005028  00003,2,1,6,4,3,7,7
P0360149,005028  00003,2,1,6,4,3,7,7
P060149,005028  00003,2,1,6,4,3,7,7
B1095300,005028  00003,2,1,6,4,3,7,7
P0360150,005028  00003,2,1,6,4,3,7,7
B1107782,005028  00002,2,1,6,4,3,7,7
P0360129,005028  00002,2,1,6,4,3,7,7
B1095283,005028  00002,2,1,6,4,3,7,7
P0360130,005028  00002,2,1,6,4,3,7,7
B1107781,005028  00002,2,1,6,4,3,7,7
P0360151,005028  00002,2,1,6,4,3,7,7
B1115738,069065  00070C,1,2,1,7,1,4,4
B1111478,D0140   00314,1,4,2,1,2,9,9
E0726525,D0140   00314,1,4,2,1,2,9,9
M0725976,D0140   00314,1,4,2,1,2,9,9
M0737544,D0140   00314,1,4,2,1,2,9,9
M0750859,D0140   00314,1,4,2,1,2,9,9
P0353702,D0140   00314,1,4,2,1,2,9,9
M0720509,,1,5,2,7,1,3,3
P0358616,D0118   00136,1,4,2,1,2,9,9
M0739331,079013  00051,2,10,11,9,6,5,5
B1117399,D0256   00174,2,16,13,8,8,8,8
E0723821,D0256   00174,2,16,13,8,8,8,8
E0723829,D0256   00174,2,16,13,8,8,8,8
E0725156,D0256   00174,2,16,13,8,8,8,8
M0751869,D0256   00174,2,16,13,8,8,8,8
M0754060,D0256   00174,2,16,13,8,8,8,8
P0355767,D0256   00174,2,16,13,8,8,8,8
B1113202,090078  00007,1,2,1,7,1,3,3
B1113592,090078  00007,1,2,1,7,1,3,3
B1114555,090078  00007,1,2,1,7,1,3,3
E0724016,090078  00007,1,2,1,7,1,3,3
E0726332,090078  00007,1,2,1,7,1,3,3
E0726364,090078  00007,1,2,1,7,1,3,3
P0355456,090078  00007,1,2,1,7,1,3,3
P0356151,090078  00007,1,2,1,7,1,3,3
P0356433,090078  00007,1,2,1,7,1,3,3
S0108105,090078  00007,1,2,1,7,1,3,3
S0108106,090078  00007,1,2,1,7,1,3,3
M0697697,045069  00004,2,6,7,11,9,2,2
B1111854,D0136   00285,1,2,1,7,1,3,3
E0705380,D0136   00285,1,2,1,7,1,3,3
M0731183,D0136   00285,1,2,1,7,1,3,3
P0354902,D0136   00285,1,2,1,7,1,3,3
B1102959,L0159   00553,1,4,4,1,2,9,9
B1111860,G0232D C00024,1,17,13,8,8,8,8
P0353438,G0232D C00024,1,17,13,8,8,8,8
M0741510,016042  00041,2,1,7,11,9,7,7
M0741326,096600  00155,1,4,4,2,2,9,9
B1106509,D0108   00528,1,4,2,1,2,9,9
E0731825,D0108   00528,1,4,2,1,2,9,9
M0712664,D0108   00528,1,4,2,1,2,9,9
M0732241,D0108   00528,1,4,2,1,2,9,9
P0354867,D0108   00528,1,4,2,1,2,9,9
E0717839,073026  00020,2,16,11,9,7,5,5
B1111596,,1,2,6,4,3,7,7
P0359043,,1,2,6,4,3,7,7
P0361482,,1,2,6,4,3,7,7
B1111599,,1,1,6,4,3,7,7
P0359047,,1,1,6,4,3,7,7
P0361478,,1,1,6,4,3,7,7
B1111593,,1,1,6,4,3,7,7
P0359044,,1,1,6,4,3,7,7
P0361477,,1,1,6,4,3,7,7
B1111602,022006  00007C,1,2,6,4,3,7,7
M0753365,022006  00007C,1,2,6,4,3,7,7
M0753366,022006  00007C,1,2,6,4,3,7,7
M0753367,022006  00007C,1,2,6,4,3,7,7
M0753368,022006  00007C,1,2,6,4,3,7,7
M0753369,022006  00007C,1,2,6,4,3,7,7
M0753370,022006  00007C,1,2,6,4,3,7,7
M0753371,022006  00007C,1,2,6,4,3,7,7
M0753372,022006  00007C,1,2,6,4,3,7,7
M0753373,022006  00007C,1,2,6,4,3,7,7
P0359039,022006  00007C,1,2,6,4,3,7,7
P0361479,022006  00007C,1,2,6,4,3,7,7
B1111604,,1,1,6,4,3,7,7
P0359048,,1,1,6,4,3,7,7
P0361476,,1,1,6,4,3,7,7
B1111595,,1,1,6,4,3,7,7
P0359046,,1,1,6,4,3,7,7
P0361475,,1,1,6,4,3,7,7
E0734834,016040  00015,2,1,7,11,9,7,7
B1108057,028051  00004,2,6,7,11,9,2,2
B1108065,028051  00004,2,6,7,11,9,2,2
E0728593,028051  00004,2,6,7,11,9,2,2
M0731242,028051  00004,2,6,7,11,9,2,2
P0342969,028051  00004,2,6,7,11,9,2,2
P0356700,028051  00004,2,6,7,11,9,2,2
B1111097,A0142W G00009,1,4,2,1,2,9,9
CZW170590,D0147   00129,1,5,2,3,1,3,3
B1112884,060055  00044,2,10,15,5,6,7,7
P0352703,060055  00044,2,10,15,5,6,7,7
B1112208,,1,1,6,4,3,7,7
B1112210,,1,1,6,4,3,7,7
B1111229,076035  00157,2,10,10,10,6,10,10
E0681557,045125  00052,2,6,7,5,4,2,2
B1112213,,1,1,6,4,3,7,7
B1116115,D0113   00131,1,2,1,7,1,4,4
P0353508,D0113   00131,1,2,1,7,1,4,4
P0360090,D0113   00131,1,2,1,7,1,4,4
B1072359,,2,10,11,9,6,5,5
B1106096,,2,10,11,9,6,5,5
E0722962,,2,10,11,9,6,5,5
E0732498,,2,10,11,9,6,5,5
P0337683,,2,10,11,9,6,5,5
P0345887,,2,10,11,9,6,5,5
P0345889,,2,10,11,9,6,5,5
P0357505,,2,10,11,9,6,5,5
S0104002,,2,10,11,9,6,5,5
B1115229,014013  00048C,2,10,6,10,6,7,7
E0722893,014013  00048C,2,10,6,10,6,7,7
M0753025,014013  00048C,2,10,6,10,6,7,7
P0354723,014013  00048C,2,10,6,10,6,7,7
M0721447,D0214U B00057,1,11,4,2,5,1,1
B1112422,081079  00033,2,17,9,6,8,8,8
E0698705,081079  00033,2,17,9,6,8,8,8
E0698706,081079  00033,2,17,9,6,8,8,8
E0698707,081079  00033,2,17,9,6,8,8,8
E0698708,081079  00033,2,17,9,6,8,8,8
E0698709,081079  00033,2,17,9,6,8,8,8
M0727525,081079  00033,2,17,9,6,8,8,8
M0749774,081079  00033,2,17,9,6,8,8,8
P0352048,081079  00033,2,17,9,6,8,8,8
E0728852,028036  00030,2,1,7,11,9,7,7
BC0015218,002105  00003,2,1,6,4,3,7,7
P0353992,002105  00003,2,1,6,4,3,7,7
P0354729,002105  00003,2,1,6,4,3,7,7
P0354730,002105  00003,2,1,6,4,3,7,7
P0354731,002105  00003,2,1,6,4,3,7,7
P0354732,002105  00003,2,1,6,4,3,7,7
P0354733,002105  00003,2,1,6,4,3,7,7
P0354734,002105  00003,2,1,6,4,3,7,7
P0354735,002105  00003,2,1,6,4,3,7,7
M0741332,074073  00144,2,16,11,9,7,5,5
B1112543,D0223M A00031,1,11,9,6,5,1,8
E0719945,D0223M A00031,1,11,9,6,5,1,8
M0664639,D0223M A00031,1,11,9,6,5,1,8
M0725997,D0223M A00031,1,11,9,6,5,1,8
M0741062,D0223M A00031,1,11,9,6,5,1,8
P0349123,D0223M A00031,1,11,9,6,5,1,8
B1117772,G0232D B00012,1,17,13,8,8,8,8
E0700550,G0232D B00012,1,17,13,8,8,8,8
E0729580,G0232D B00012,1,17,13,8,8,8,8
P0355271,A0142V B00024,1,4,2,1,2,9,9
E0654604,056007  00027,1,6,8,5,4,2,2
E0728848,056007  00027,1,6,8,5,4,2,2
M0725835,056007  00027,1,6,8,5,4,2,2
M0733839,056007  00027,1,6,8,5,4,2,2
B1111695,D0140   00331,1,4,2,1,2,9,9
E0724675,D0140   00331,1,4,2,1,2,9,9
E0728854,D0140   00331,1,4,2,1,2,9,9
M0699998,D0140   00331,1,4,2,1,2,9,9
M0748869,D0140   00331,1,4,2,1,2,9,9
M0752982,D0140   00331,1,4,2,1,2,9,9
M0754386,D0140   00331,1,4,2,1,2,9,9
P0357036,D0140   00331,1,4,2,1,2,9,9
M0741434,077004  00009,2,10,10,10,6,10,10
E0716079,079128  00090,2,10,10,10,6,10,10
P0351594,A0142H C00031,1,4,2,1,2,9,9
E0721436,066006  00006,2,16,15,5,7,2,2
E0715444,077034  00039,2,10,10,10,6,10,10
B1107787,L0159Q A00017,1,4,4,1,2,9,9
B1112240,L0159Q A00017,1,4,4,1,2,9,9
B1113993,L0159Q A00017,1,4,4,1,2,9,9
M0684565,L0159Q A00017,1,4,4,1,2,9,9
P0337749,L0159Q A00017,1,4,4,1,2,9,9
P0354085,L0159Q A00017,1,4,4,1,2,9,9
B1112243,L0159Q A00017,1,4,4,1,2,9,9
B1112242,L0159Q A00017,1,4,4,1,2,9,9
E0720328,080016  00017,1,15,9,6,5,1,1
M0741353,080016  00017,1,15,9,6,5,1,1
E0708705,M0115  A00023,1,2,2,7,2,3,3
E0713493,073022  00358,2,16,11,9,7,5,5
E0710485,085007 C00007,1,5,2,3,1,3,3
M0739380,085007 C00007,1,5,2,3,1,3,3
B1052216,D0256   00346,2,16,13,8,8,8,8
E0700572,D0256   00346,2,16,13,8,8,8,8
M0549936,D0256   00346,2,16,13,8,8,8,8
M0725993,D0256   00346,2,16,13,8,8,8,8
M0726856,D0256   00346,2,16,13,8,8,8,8
M0726950,D0256   00346,2,16,13,8,8,8,8
P0352905,D0256   00346,2,16,13,8,8,8,8
M0739379,069021  00064,1,2,1,7,1,4,4
P0350647,086011  00029,1,2,1,3,1,3,3
B1045448,L0159Q A00007,1,4,4,1,2,9,9
B1052217,L0159Q A00007,1,4,4,1,2,9,9
E0712084,L0159Q A00007,1,4,4,1,2,9,9
E0733995,L0159Q A00007,1,4,4,1,2,9,9
M0744406,L0159Q A00007,1,4,4,1,2,9,9
M0753191,L0159Q A00007,1,4,4,1,2,9,9
MO753191,L0159Q A00007,1,4,4,1,2,9,9
P0347376,L0159Q A00007,1,4,4,1,2,9,9
B1112331,D0207G A00065,1,15,4,2,5,1,1
E0709274,060166  00016C,2,10,10,10,6,10,10
M0606737,060166  00016C,2,10,10,10,6,10,10
P0333267,060166  00016C,2,10,10,10,6,10,10
P0339474,A0161   00063,1,4,4,2,2,9,9
B1106566,G0230Q L00051,2,17,13,8,7,8,8
B1113236,G0230Q L00051,2,17,13,8,7,8,8
B1113246,068033  00092,1,6,8,5,4,2,2
E0733950,068033  00092,1,6,8,5,4,2,2
M0530350,068033  00092,1,6,8,5,4,2,2
M0726889,068033  00092,1,6,8,5,4,2,2
P0348911,068033  00092,1,6,8,5,4,2,2
B1087202,D0204   00427,1,4,4,2,2,9,9
E0734522,D0204   00427,1,4,4,2,2,9,9
P0269281,D0204   00427,1,4,4,2,2,9,9
P0356708,D0204   00427,1,4,4,2,2,9,9
P0359781,D0204   00427,1,4,4,2,2,9,9
B1087203,,1,4,4,2,2,9,9
E0695782,043070  00002,1,6,7,11,4,2,2
M0744793,043070  00002,1,6,7,11,4,2,2
P0355740,043070  00002,1,6,7,11,4,2,2
E0713613,045125  00035,2,6,7,5,4,2,2
P0354051,091079  00011,1,15,9,6,5,1,1
B1113270,D0223M A00015,1,11,9,6,5,1,8
E0700563,D0223M A00015,1,11,9,6,5,1,8
M0725838,D0223M A00015,1,11,9,6,5,1,8
M0726851,D0223M A00015,1,11,9,6,5,1,8
P0354232,D0223M A00015,1,11,9,6,5,1,8
M0744627,075238  00012,2,10,10,10,6,10,10
M0730260,076001  00094,2,10,10,10,6,10,10
P0353301,D0209A C00033,1,11,4,2,5,1,1
CE1900123,059075  00008,2,6,15,5,9,2,2
B1113126,D0114   00188,1,2,2,7,1,3,3
B1112820,089002  00010,1,15,8,11,4,1,1
B1117916,089002  00010,1,15,8,11,4,1,1
B1113756,081026 S00022,2,17,9,6,7,1,1
E0700514,081026 S00022,2,17,9,6,7,1,1
M0708999,081026 S00022,2,17,9,6,7,1,1
M0725846,081026 S00022,2,17,9,6,7,1,1
M0726840,081026 S00022,2,17,9,6,7,1,1
P0354613,081026 S00022,2,17,9,6,7,1,1
P0359969,081026 S00022,2,17,9,6,7,1,1
P0344780,L0150U B00027,1,4,2,1,2,9,9
B1113118,,1,5,1,3,1,2,2
E0722264,,1,5,1,3,1,2,2
E0733359,,1,5,1,3,1,2,2
M0700853,,1,5,1,3,1,2,2
M0717344,,1,5,1,3,1,2,2
P0330942,,1,5,1,3,1,2,2
S0108595,,1,5,1,3,1,2,2
E0705152,L0151T A00020,1,4,2,1,2,9,9
P0354479,067048  00057,2,16,8,5,7,2,2
E0717596,048022  00015C,2,10,15,5,9,7,7
B1103158,,1,4,2,1,2,9,9
E0713504,,1,4,2,1,2,9,9
M0706662,,1,4,2,1,2,9,9
M0725952,,1,4,2,1,2,9,9
M0739499,,1,4,2,1,2,9,9
P0353684,,1,4,2,1,2,9,9
E0731690,053047  00028,1,5,1,3,1,2,2
B1107669,D0223I A00030,1,17,9,6,5,1,8
E0722156,D0223I A00030,1,17,9,6,5,1,8
P0353686,D0223I A00030,1,17,9,6,5,1,8
B1111484,060174  00140,2,10,11,9,7,5,5
B1111485,060174  00140,2,10,11,9,7,5,5
P0337751,060174  00140,2,10,11,9,7,5,5
B1112229,001061  00025,1,1,6,4,3,7,7
E0733285,001061  00025,1,1,6,4,3,7,7
P0358502,001061  00025,1,1,6,4,3,7,7
B1112231,001061  00025,1,1,6,4,3,7,7
E0731639,001061  00025,1,1,6,4,3,7,7
P0358500,001061  00025,1,1,6,4,3,7,7
B1112228,001061  00025,1,1,6,4,3,7,7
E0733286,001061  00025,1,1,6,4,3,7,7
P0358498,001061  00025,1,1,6,4,3,7,7
E0714369,,1,2,1,7,1,3,3
M0707881,,1,2,1,7,1,3,3
M0742179,D0241A E00092,2,16,13,8,8,8,8
B1111158,L0150U B00029,1,4,2,1,2,9,9
E0654628,L0150U B00029,1,4,2,1,2,9,9
M0733831,L0150U B00029,1,4,2,1,2,9,9
M0740248,L0150U B00029,1,4,2,1,2,9,9
M0745112,L0150U B00029,1,4,2,1,2,9,9
P0350703,L0150U B00029,1,4,2,1,2,9,9
B1098096,G0232  C00024,1,17,9,6,8,8,8
B1098100,G0232  C00024,1,17,9,6,8,8,8
B1107418,G0232  C00024,1,17,9,6,8,8,8
E0688617,G0232  C00024,1,17,9,6,8,8,8
E0719940,G0232  C00024,1,17,9,6,8,8,8
E0719941,G0232  C00024,1,17,9,6,8,8,8
E0733892,G0232  C00024,1,17,9,6,8,8,8
M0616789,G0232  C00024,1,17,9,6,8,8,8
M0706675,G0232  C00024,1,17,9,6,8,8,8
M0709000,G0232  C00024,1,17,9,6,8,8,8
P0328086,G0232  C00024,1,17,9,6,8,8,8
P0354614,G0232  C00024,1,17,9,6,8,8,8
B1054151,091089  00012,1,11,9,6,5,1,1
E0724167,091089  00012,1,11,9,6,5,1,1
E0724172,091089  00012,1,11,9,6,5,1,1
M0706694,091089  00012,1,11,9,6,5,1,1
M0713546,091089  00012,1,11,9,6,5,1,1
M0722401,091089  00012,1,11,9,6,5,1,1
P0348875,091089  00012,1,11,9,6,5,1,1
P0361172,091089  00012,1,11,9,6,5,1,1
C1911288,075171  00109,2,10,10,10,6,10,10
E0720574,093508 K00008,2,16,13,8,7,8,8
CP200001,,1,4,2,7,2,3,3
B1113385,031115  00041,2,10,15,5,9,7,7
E0726384,031115  00041,2,10,15,5,9,7,7
M0710083,031115  00041,2,10,15,5,9,7,7
P0355521,031115  00041,2,10,15,5,9,7,7
E0622966,033005  00042Z,1,6,7,11,9,2,2
P0355464,033005  00042Z,1,6,7,11,9,2,2
E0622967,033005  00042Z,1,6,7,11,9,2,2
P0355465,033005  00042Z,1,6,7,11,9,2,2
E0622968,033005  00042Z,1,6,7,11,9,2,2
P0355466,033005  00042Z,1,6,7,11,9,2,2
E0622969,033005  00042Z,1,6,7,11,9,2,2
P0355467,033005  00042Z,1,6,7,11,9,2,2
P0355633,,1,5,1,3,1,3,3
E0622971,033005  00042Z,1,6,7,11,9,2,2
P0355298,033005  00042Z,1,6,7,11,9,2,2
E0622972,033005  00042Z,1,6,7,11,9,2,2
P0355299,033005  00042Z,1,6,7,11,9,2,2
